try_id,cand_id,sigma,g_n,i,delta,kappa_min,kappa_max,r_star,d_star,omega_star,rF,psi,phi2,lambda_star,f_star,Z_star,phi1_fixed,e_implied,stable,RH_ok,has_complex,hopf_val,ok,reason,n_roots,rF_root_med,rF_root_p25,rF_root_p75,has_hopf,e_star,ok_flag,gate_interior,gate_hopf,gate_ok,gate_reason,score_stage4,rank_stage4
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,3,0.702548078447033,4.127322711513226,0.9999999613696589,3.2231304262764757,0.9431823978717916,FALSE,TRUE,TRUE,-0.00149830422968957,TRUE,ok,2,0.1420435,0.12984575,0.15424125,TRUE,0.9431823978717916,TRUE,TRUE,TRUE,TRUE,pass,1.3724969690812243,262
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.02,5,1,0.6454245314775241,3.1808701350500823,0.9999249744776864,1.102135356445797,0.9435546808254762,FALSE,TRUE,TRUE,-0.00204308597757823,TRUE,ok,2,0.1345245,0.10800675,0.16104225000000005,TRUE,0.9435546808254762,TRUE,TRUE,TRUE,TRUE,pass,1.371752403173855,263
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.08249999999999999,15,2.5,0.702548078447033,4.127322711513226,0.9999999613696589,2.691769037465565,0.9436173267732076,FALSE,TRUE,TRUE,-0.00124963584085317,TRUE,ok,2,0.1414875,0.12957425,0.15340075,TRUE,0.9436173267732076,TRUE,TRUE,TRUE,TRUE,pass,1.3716271112783922,264
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,5,1,0.6454245314775241,3.180870135050083,0.9999249744776864,1.1014134377706797,0.94417313137431,FALSE,TRUE,TRUE,-0.00224515457081765,TRUE,ok,2,0.1345345,0.10801175,0.16105725,TRUE,0.94417313137431,TRUE,TRUE,TRUE,TRUE,pass,1.3703888868360297,265
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.095,20,2.5,0.7101161684485132,4.280697745573784,0.9999999886747158,2.689553282805719,0.9443947394256802,FALSE,TRUE,TRUE,-0.00149014689425327,TRUE,ok,2,0.141334,0.13196449999999998,0.1507035,TRUE,0.9443947394256802,TRUE,TRUE,TRUE,TRUE,pass,1.3700089783533682,266
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.05749999999999999,10,0.5,0.6948673059428656,3.979443020144735,0.9999998738999736,0.5717730504460633,0.9444305507730923,FALSE,TRUE,TRUE,-3.1712016445963574e-4,TRUE,ok,2,0.135071,0.1219105,0.14823150000000002,TRUE,0.9444305507730923,TRUE,TRUE,TRUE,TRUE,pass,1.369937355658544,267
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,20,1,0.7101161684485132,4.280697745573784,0.9999999886747158,1.1006930992007258,0.9448591886602336,FALSE,TRUE,TRUE,-8.118406637168014e-4,TRUE,ok,2,0.13924999999999998,0.13096,0.14754,TRUE,0.9448591886602336,TRUE,TRUE,TRUE,TRUE,pass,1.368953464644104,268
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.02,10,1.5,0.7681642011121821,5.790055429272909,0.9999999999999354,1.6293419950641694,0.9451668248072452,FALSE,TRUE,TRUE,-7.508058245132357e-4,TRUE,ok,2,0.139493,0.123884,0.155102,TRUE,0.9451668248072452,TRUE,TRUE,TRUE,TRUE,pass,1.368528115210317,269
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.045,10,3,0.7207075820201487,4.509299702344582,0.9999999981811178,3.216067781741731,0.9452537075872748,FALSE,TRUE,TRUE,-0.00148275518881732,TRUE,ok,2,0.142558,0.1253465,0.15976949999999998,TRUE,0.9452537075872748,TRUE,TRUE,TRUE,TRUE,pass,1.368354349650258,270
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,1,0.8952895545637636,14.941103229286236,1,1.100194198964164,0.9452876601050644,FALSE,TRUE,TRUE,-8.111418541356559e-4,TRUE,ok,2,0.13924999999999998,0.13096,0.14754,TRUE,0.9452876601050644,TRUE,TRUE,TRUE,TRUE,pass,1.3680965217544423,271
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.0325,20,2.5,0.8952895545637636,14.941103229286236,1,2.686803653393872,0.9453612275655368,FALSE,TRUE,TRUE,-0.00198105798990824,TRUE,ok,2,0.141337,0.131966,0.150708,TRUE,0.9453612275655368,TRUE,TRUE,TRUE,TRUE,pass,1.3679493868334975,272
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.08249999999999999,20,2.5,0.7587700817033393,5.496524706474655,0.999999999999324,2.685738612315618,0.9457361145835212,FALSE,TRUE,TRUE,-0.00148593846946245,TRUE,ok,2,0.141334,0.13196449999999998,0.1507035,TRUE,0.9457361145835212,TRUE,TRUE,TRUE,TRUE,pass,1.367326228037686,273
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.05749999999999999,10,1.5,0.6948673059428656,3.979443020144735,0.9999998738999736,1.6280078626470642,0.9459412612086484,FALSE,TRUE,TRUE,-0.00121118301466195,TRUE,ok,2,0.139502,0.12388849999999998,0.1551155,TRUE,0.9459412612086484,TRUE,TRUE,TRUE,TRUE,pass,1.3667893195472742,274
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,5,1,0.6454245314775241,3.180870135050083,0.9999249744776864,1.0992357744835315,0.94604360467279,FALSE,TRUE,TRUE,-0.00214412519708355,TRUE,ok,2,0.1345295,0.10800925,0.16104975,TRUE,0.94604360467279,TRUE,TRUE,TRUE,TRUE,pass,1.3667112478591485,275
576,16,2.5,0.08,0.04,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502532304803152,0.095,15,0.5,0.6619421731626147,3.4216707079717494,0.999989070256129,0.5705548874801025,0.9464374891484848,FALSE,TRUE,TRUE,-5.377138237712617e-4,TRUE,ok,2,0.13692549999999998,0.12746375,0.14638724999999997,TRUE,0.9464374891484848,TRUE,TRUE,TRUE,TRUE,pass,1.3657968636676014,276
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.02,20,3,0.9165178198160904,19.184756299758817,1,3.211728715989739,0.9465307530070084,FALSE,TRUE,TRUE,-0.00177844565615856,TRUE,ok,2,0.141769,0.13217800000000002,0.15136,TRUE,0.9465307530070084,TRUE,TRUE,TRUE,TRUE,pass,1.3657369511907118,277
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.02,15,0.5,0.857778625413348,10.539487766143871,1,0.5702549470122904,0.946944875847542,FALSE,TRUE,TRUE,-3.68541522203239e-4,TRUE,ok,2,0.1369235,0.12746275,0.14638425,TRUE,0.946944875847542,TRUE,TRUE,TRUE,TRUE,pass,1.3648453978895658,278
540,10,2.5,0.08,0.025,0.06,0.02,0.45,0.1397974156157478,0.00633076200788132,0.6503481919104335,0.0325,15,3,0.8333365724473353,8.737542248839357,1,3.2100774410646413,0.9470176516962052,FALSE,TRUE,TRUE,-0.00148211018420888,TRUE,ok,2,0.1420435,0.12984575,0.15424125,TRUE,0.9470176516962052,TRUE,TRUE,TRUE,TRUE,pass,1.364826461432397,279
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.06999999999999999,20,3,0.801540159641676,7.057677426565586,1,3.209942018636503,0.9470576048882372,FALSE,TRUE,TRUE,-0.00177844565615858,TRUE,ok,2,0.141769,0.13217800000000002,0.15136,TRUE,0.9470576048882372,TRUE,TRUE,TRUE,TRUE,pass,1.3646832474282542,280
564,14,2.5,0.08,0.035,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.6502848842903546,0.08249999999999999,20,3,0.7587700817033393,5.496524706474655,0.999999999999324,3.2073405734263365,0.9478257548279015,FALSE,TRUE,TRUE,-0.00207475273556237,TRUE,ok,2,0.14177050000000002,0.13217875,0.15136225,TRUE,0.9478257548279015,TRUE,TRUE,TRUE,TRUE,pass,1.3630836399288466,281
552,12,2.5,0.08,0.03,0.06,0.02,0.45,0.13979741561574782,0.00633076200788132,0.650316538100394,0.1075,20,1.5,0.6560968441580585,3.333810756344861,0.999977926973607,1.623886401904747,0.9483218091204516,FALSE,TRUE,TRUE,-0.00323641996425584,TRUE,ok,2,0.140126,0.131377,0.14887499999999998,TRUE,0.9483218091204516,TRUE,TRUE,TRUE,TRUE,pass,1.3621548389638254,282
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,5,1.5,0.6061741358442717,2.525271561546417,0.9980886362565784,1.6517614945769312,0.9306022445925684,FALSE,FALSE,TRUE,-0.1026276500131946,TRUE,ok,1,0.085144,0.085144,0.085144,TRUE,0.9306022445925684,TRUE,TRUE,TRUE,TRUE,pass,-0.44027222743267436,283
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.045,5,2.5,0.6061741358442717,2.525271561546417,0.9980886362565784,2.7225083953235303,0.9312079973733826,FALSE,FALSE,TRUE,-0.281327143160271,TRUE,ok,1,0.084911,0.084911,0.084911,TRUE,0.9312079973733826,TRUE,TRUE,TRUE,TRUE,pass,-0.4440535487503138,284
372,3,2.35,0.08,0.035,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6825641709020493,0.08249999999999999,10,2,0.6195213056922212,2.6714117053727304,0.9994054709352692,2.1846199411898852,0.933256583184016,FALSE,FALSE,TRUE,-0.08517207063018487,TRUE,ok,2,0.14198650000000002,0.12389275,0.16008024999999998,TRUE,0.933256583184016,TRUE,TRUE,TRUE,TRUE,pass,-0.44815072037158077,285
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.05749999999999999,5,2,0.5911589434116166,2.372273092068088,0.9935296733912696,2.17185693779029,0.9333300511243288,FALSE,FALSE,TRUE,-0.5290325052159955,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9333300511243288,TRUE,TRUE,TRUE,TRUE,pass,-0.4508674720082172,286
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.095,10,2.5,0.5896495702674275,2.3575125555196665,0.9927245895934328,2.6914622654672713,0.9369670555443452,FALSE,FALSE,TRUE,-1.1828279696404964,TRUE,ok,2,0.14316800000000002,0.124465,0.161871,TRUE,0.9369670555443452,TRUE,TRUE,TRUE,TRUE,pass,-0.4530018493362281,287
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.05749999999999999,5,0.5,0.5911589434116166,2.372273092068088,0.9935296733912696,0.5716725831385703,0.9389375186557196,FALSE,FALSE,TRUE,-0.03608956726368317,TRUE,ok,2,0.13794,0.1121025,0.16377750000000002,TRUE,0.9389375186557196,TRUE,TRUE,TRUE,TRUE,pass,-0.4569427755589769,288
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.045,5,2,0.6061741358442717,2.525271561546417,0.9980886362565784,2.168199422163889,0.9391097754656844,FALSE,FALSE,TRUE,-0.1805454605728095,TRUE,ok,1,0.084998,0.084998,0.084998,TRUE,0.9391097754656844,TRUE,TRUE,TRUE,TRUE,pass,-0.4572872891789065,289
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.095,10,0.5,0.5896495702674275,2.3575125555196665,0.9927245895934328,0.5730293025029823,0.9360119848215352,FALSE,FALSE,TRUE,-0.05327648178467004,TRUE,ok,2,0.135241,0.1208265,0.1496555,TRUE,0.9360119848215352,TRUE,TRUE,TRUE,TRUE,pass,-0.45880115515864117,290
360,2,2.35,0.08,0.03,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6838490787800549,0.045,5,2,0.6061741358442717,2.525271561546417,0.9980886362565784,2.1682343088323255,0.9390946652853738,FALSE,FALSE,TRUE,-0.1818299975599156,TRUE,ok,1,0.084997,0.084997,0.084997,TRUE,0.9390946652853738,TRUE,TRUE,TRUE,TRUE,pass,-0.4623967003303072,291
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.1075,20,2.5,0.6165745001571417,2.6382715101437597,0.9992251180542516,2.7029869307531045,0.9389844864801016,FALSE,FALSE,TRUE,-0.2639138635855021,TRUE,ok,2,0.137859,0.12740800000000002,0.14831,TRUE,0.9389844864801016,TRUE,TRUE,TRUE,TRUE,pass,-0.46474615847577383,292
384,4,2.35,0.08,0.04,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6812792630240438,0.06999999999999999,5,0.5,0.575971730762999,2.228544331249677,0.979850237804446,0.5613075427711011,0.9440905003450566,FALSE,FALSE,TRUE,-0.08115297702157177,TRUE,ok,2,0.13794,0.1121025,0.16377750000000002,TRUE,0.9440905003450566,TRUE,TRUE,TRUE,TRUE,pass,-0.46724873893765084,293
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,10,1.5,0.6195213056922212,2.6714117053727304,0.9994054709352692,1.635879951133393,0.9408442259693676,FALSE,FALSE,TRUE,-0.04873448757223663,TRUE,ok,2,0.1404945,0.12317825,0.15781075,TRUE,0.9408442259693676,TRUE,TRUE,TRUE,TRUE,pass,-0.4684656374543058,294
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.08249999999999999,10,2.5,0.6195213056922212,2.6714117053727304,0.9994054709352692,2.697820281214081,0.9409498827682412,FALSE,FALSE,TRUE,-0.13311817109871696,TRUE,ok,2,0.143178,0.12447,0.161886,TRUE,0.9409498827682412,TRUE,TRUE,TRUE,TRUE,pass,-0.4686769510520531,295
348,1,2.35,0.08,0.025,0.06,0.02,0.45,0.13125169104336687,0.25698157560109997,0.6851339866580604,0.0325,5,3,0.6209914278028151,2.68813758452901,0.9994798917134122,3.2262106091249736,0.9417983024872436,FALSE,FALSE,TRUE,-0.1211771799770866,TRUE,ok,1,0.084854,0.084854,0.084854,TRUE,0.9417983024872436,TRUE,TRUE,TRUE,TRUE,pass,-0.4703737904900579,296
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,1,0.5859706116197775,2.622998150004583,0.9936956703485436,1.1097143861930818,0.9314970439327876,FALSE,FALSE,TRUE,-0.16056292874652847,TRUE,ok,3,0.105071,0.087476,0.1342855,TRUE,0.9314970439327876,TRUE,TRUE,TRUE,TRUE,pass,-0.5538978460812869,297
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.08249999999999999,10,2,0.6159357215946554,2.972246296074839,0.9996120241913652,2.1885749307228255,0.9317588444226726,FALSE,FALSE,TRUE,-0.05019483069637678,TRUE,ok,3,0.104901,0.08634249999999999,0.13730599999999998,TRUE,0.9317588444226726,TRUE,TRUE,TRUE,TRUE,pass,-0.554326185624213,298
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.08249999999999999,10,2,0.6159357215946554,2.6007155090654845,0.9924032354938648,2.173898902558722,0.9314170353572984,FALSE,FALSE,TRUE,-0.6948783456187855,TRUE,ok,3,0.090778,0.07234399999999999,0.123722,TRUE,0.9314170353572984,TRUE,TRUE,TRUE,TRUE,pass,-0.5544165666678214,299
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.045,5,1.5,0.604360239081273,2.8310612906046515,0.998800558965452,1.6504719040123748,0.931976384880433,FALSE,FALSE,TRUE,-0.06041588342477173,TRUE,ok,3,0.083988,0.045491,0.141221,TRUE,0.931976384880433,TRUE,TRUE,TRUE,TRUE,pass,-0.5550470508502654,300
492,5,2.5,0.07,0.025,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6754286764657976,0.05749999999999999,5,2.5,0.5893227427049736,2.6595359580195876,0.995286016351304,2.71009813984856,0.932886895756305,FALSE,FALSE,TRUE,-0.5715136972366114,TRUE,ok,1,0.083798,0.083798,0.083798,TRUE,0.932886895756305,TRUE,TRUE,TRUE,TRUE,pass,-0.5568680726020094,301
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,5,3,0.6192029050692862,2.636942924617308,0.994303703119656,3.2382726082811137,0.9334949446901382,FALSE,FALSE,TRUE,-0.9475943764231336,TRUE,ok,2,0.120124,0.0877985,0.1524495,TRUE,0.9334949446901382,TRUE,TRUE,TRUE,TRUE,pass,-0.5584890315762625,302
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.02,5,2.5,0.6338261163540191,2.8070111317377804,0.9985325668640888,2.716601351858117,0.9336413734114528,FALSE,FALSE,TRUE,-0.20004954806982167,TRUE,ok,2,0.1184875,0.08700625000000001,0.14996875,TRUE,0.9336413734114528,TRUE,TRUE,TRUE,TRUE,pass,-0.5590319502906069,303
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.095,15,0.5,0.6273813408319064,2.730413172126461,0.9972951178355836,0.5759763777488843,0.9351903649642952,FALSE,FALSE,TRUE,-0.02618529860054236,TRUE,ok,4,0.1221185,0.09786175,0.15021849999999998,TRUE,0.9351903649642952,TRUE,TRUE,TRUE,TRUE,pass,-0.561963225881815,304
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.06999999999999999,5,0.5,0.5741164601884733,2.4984028199857526,0.983100572969548,0.5679810433415696,0.9358592029014478,FALSE,FALSE,TRUE,-0.06555295118997344,TRUE,ok,3,0.084928,0.0514675,0.1324315,TRUE,0.9358592029014478,TRUE,TRUE,TRUE,TRUE,pass,-0.5626221640186071,305
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.08249999999999999,10,2,0.6159357215946555,2.9722462960748413,0.9996120241913652,2.1773008564254273,0.9365834961965782,FALSE,FALSE,TRUE,-0.05037558590893866,TRUE,ok,3,0.104901,0.086095,0.1373085,TRUE,0.9365834961965782,TRUE,TRUE,TRUE,TRUE,pass,-0.564070750608868,306
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.02,5,2,0.6338261163540191,2.8070111317377804,0.9985325668640888,2.175859503890388,0.9362117039661572,FALSE,FALSE,TRUE,-0.12868197956996713,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE,0.9362117039661572,TRUE,TRUE,TRUE,TRUE,pass,-0.5641726114000156,307
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.0325,5,2,0.6192029050692862,2.636942924617308,0.994303703119656,2.165805196622387,0.936652755937128,FALSE,FALSE,TRUE,-0.42572539320837166,TRUE,ok,2,0.1164975,0.08604675,0.14694825,TRUE,0.936652755937128,TRUE,TRUE,TRUE,TRUE,pass,-0.5648046540702423,308
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.0325,5,2,0.6192029050692863,2.63694292461731,0.9943037031196562,2.165873092086986,0.936623393887124,FALSE,FALSE,TRUE,-0.4263478083389467,TRUE,ok,2,0.1165105,0.08605325,0.14696775,TRUE,0.936623393887124,TRUE,TRUE,TRUE,TRUE,pass,-0.5649959912419493,309
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.045,5,0.5,0.6043602390812731,2.4771786292790714,0.979848357821752,0.5655240334337578,0.9370497937873196,FALSE,FALSE,TRUE,-0.06847969214940837,TRUE,ok,2,0.1052495,0.08097975,0.12951925,TRUE,0.9370497937873196,TRUE,TRUE,TRUE,TRUE,pass,-0.5658487910423404,310
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.06999999999999999,10,3,0.6450458285765892,2.94699675596446,0.9995206772994886,3.2422054980183024,0.9371898338201242,FALSE,FALSE,TRUE,-0.13920670610264138,TRUE,ok,3,0.090723,0.0709545,0.1255865,TRUE,0.9371898338201242,TRUE,TRUE,TRUE,TRUE,pass,-0.5661288711079497,311
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.095,10,2.5,0.5859706116197775,2.6229981500045825,0.9936956703485436,2.691901518730447,0.9377160190696124,FALSE,FALSE,TRUE,-0.9660130604127868,TRUE,ok,3,0.104868,0.085908,0.138324,TRUE,0.9377160190696124,TRUE,TRUE,TRUE,TRUE,pass,-0.5662405349180926,312
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.0325,5,3,0.6192029050692862,2.636942924617308,0.994303703119656,3.2248370368266484,0.937384145257032,FALSE,FALSE,TRUE,-0.9479419539708456,TRUE,ok,2,0.1201295,0.08780125,0.15245775,TRUE,0.937384145257032,TRUE,TRUE,TRUE,TRUE,pass,-0.5663507864672885,313
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.095,15,3,0.6273813408319064,2.730413172126461,0.9972951178355836,3.228345095040277,0.9391453714674592,FALSE,FALSE,TRUE,-0.8539119477888594,TRUE,ok,4,0.1273245,0.09637525,0.1633695,TRUE,0.9391453714674592,TRUE,TRUE,TRUE,TRUE,pass,-0.5699565926453816,314
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.0325,5,2.5,0.6192029050692863,2.63694292461731,0.9943037031196562,2.6877607202390212,0.9397262333584986,FALSE,FALSE,TRUE,-0.6617336104370798,TRUE,ok,2,0.1184875,0.08700625000000001,0.14996875,TRUE,0.9397262333584986,TRUE,TRUE,TRUE,TRUE,pass,-0.5712016701846985,315
573,15,2.5,0.08,0.04,0.05,0.02,0.45,0.12973326797683704,0.0083353757238426,0.6753334150289537,0.08249999999999999,10,1.5,0.6159357215946555,2.6007155090654863,0.9924032354938648,1.6247673111036425,0.9408146279127652,FALSE,FALSE,TRUE,-0.3956388921856089,TRUE,ok,3,0.090834,0.07317599999999999,0.122451,TRUE,0.9408146279127652,TRUE,TRUE,TRUE,TRUE,pass,-0.5731283980215165,316
528,8,2.5,0.07,0.04,0.06,0.02,0.45,0.129733267976837,0.00952614368439154,0.6752857843105318,0.1075,20,2.5,0.6093701293392979,2.8911393851803733,0.9992579297009928,2.695415435312316,0.9416525523303568,FALSE,FALSE,TRUE,-0.2266001842888344,TRUE,ok,4,0.13448,0.11136525,0.1608475,TRUE,0.9416525523303568,TRUE,TRUE,TRUE,TRUE,pass,-0.5741136014395813,317
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.0325,5,2,0.6192029050692862,2.636942924617308,0.994303703119656,2.1514497529715304,0.9429025258142556,FALSE,FALSE,TRUE,-0.42614031427284144,TRUE,ok,2,0.1165065,0.08605125,0.14696175,TRUE,0.9429025258142556,TRUE,TRUE,TRUE,TRUE,pass,-0.5774709013389743,318
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.095,10,2,0.5859706116197775,2.622998150004583,0.9936956703485436,2.148314945260063,0.9437123477496744,FALSE,FALSE,TRUE,-0.6224236687349106,TRUE,ok,3,0.104901,0.086095,0.1373085,TRUE,0.9437123477496744,TRUE,TRUE,TRUE,TRUE,pass,-0.5783284537150604,319
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.06999999999999999,10,2,0.6450458285765892,2.9469967559644585,0.9995206772994886,2.1612900729291145,0.9434371536420104,FALSE,FALSE,TRUE,-0.0620464058551046,TRUE,ok,3,0.090778,0.072064,0.123725,TRUE,0.9434371536420104,TRUE,TRUE,TRUE,TRUE,pass,-0.5785401569944839,320
561,13,2.5,0.08,0.035,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6753750919075729,0.095,15,2.5,0.6273813408319064,2.730413172126461,0.9972951178355836,2.683172554615885,0.9441203437442024,FALSE,FALSE,TRUE,-0.5952486498594237,TRUE,ok,4,0.1267345,0.096588,0.1615025,TRUE,0.9441203437442024,TRUE,TRUE,TRUE,TRUE,pass,-0.5798231834416294,321
549,11,2.5,0.08,0.03,0.05,0.02,0.45,0.129733267976837,0.0083353757238426,0.6754167687861922,0.06999999999999999,10,3,0.6450458285765892,2.9469967559644585,0.9995206772994886,3.2166292929323395,0.9446416590730154,FALSE,FALSE,TRUE,-0.13892977380757782,TRUE,ok,3,0.090723,0.0712865,0.1255845,TRUE,0.9446416590730154,TRUE,TRUE,TRUE,TRUE,pass,-0.580949167856494,322
537,9,2.5,0.08,0.025,0.05,0.02,0.45,0.12973326797683707,0.0083353757238426,0.6754584456648113,0.06999999999999999,10,2.5,0.6450458285765892,2.94699675596446,0.9995206772994886,2.687195757916198,0.944777352289902,FALSE,FALSE,TRUE,-0.09689627537726068,TRUE,ok,3,0.090745,0.07129450000000001,0.124749,TRUE,0.944777352289902,TRUE,TRUE,TRUE,TRUE,pass,-0.5813039080475053,323
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.1075,20,2,0.6093701293392981,2.891139385180376,0.9992579297009928,2.156772144977003,0.9451697826075744,FALSE,FALSE,TRUE,-0.14597736823114393,TRUE,ok,4,0.133953,0.11134325,0.16018274999999998,TRUE,0.9451697826075744,TRUE,TRUE,TRUE,TRUE,pass,-0.5813385848677044,324
516,7,2.5,0.07,0.035,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753334150289537,0.1075,15,1,0.5826104978681631,2.5869623135498863,0.991606823755864,1.0880818554898726,0.9480967066502708,FALSE,FALSE,TRUE,-0.23718397916467135,TRUE,ok,4,0.13307449999999998,0.10657775,0.1634335,TRUE,0.9480967066502708,TRUE,TRUE,TRUE,TRUE,pass,-0.5870971715162532,325
504,6,2.5,0.07,0.03,0.06,0.02,0.45,0.12973326797683704,0.00952614368439154,0.6753810457473757,0.045,5,3,0.604360239081273,2.8310612906046515,0.998800558965452,3.202069090469741,0.948262386321876,FALSE,FALSE,TRUE,-0.23802096356921804,TRUE,ok,1,0.083751,0.083751,0.083751,TRUE,0.948262386321876,TRUE,TRUE,TRUE,TRUE,pass,-0.5875237922963075,326
